booking_id,passenger_id,flight_id,booking_date,status,seat_number,status_was_unknown,passport_hash,booking_total_amount,payment_count,payments_missing_amount,has_payment
B1683,P1605,AI050,2025-08-07 11:37:36.952,CONFIRMED,9C,False,bbd0cf26a3399d3d,19349.76,2,0.0,True
B1684,P1173,UK060,2025-11-18 11:37:36.952,PENDING,8E,False,7395b0131a5e16d4,,0,,False
B1685,P1676,SJ183,2025-05-15 11:37:36.952,CANCELLED,25E,False,f3e3b7d385ba7cfc,12700.44,2,0.0,True
B1686,P1114,UK138,2025-11-17 11:37:36.952,CONFIRMED,23E,False,cb98b0ca75a72336,1293.05,1,0.0,True
B1687,P1219,SJ071,2025-10-12 11:37:36.952,PENDING,22F,False,f5aad73fc50c7acf,,0,,False
B1688,P1955,AI057,2025-06-14 11:37:36.952,PENDING,9D,False,b88da2afb473cf06,10945.95,1,0.0,True
B1689,P1030,SJ151,2025-07-10 11:37:36.952,CANCELLED,20B,False,7e06983bc7550537,8030.27,1,0.0,True
B1690,P1522,SJ144,2025-06-28 11:37:36.952,PENDING,12C,False,ed6839b706e2c71a,7675.73,1,0.0,True
B1691,P1342,SJ087,2026-01-23 11:37:36.952,PENDING,12E,False,674a80731383977b,10442.06,1,0.0,True
B1692,P1376,SJ066,2026-04-02 11:37:36.952,CONFIRMED,18A,False,c35554e584b451f4,,0,,False
B1693,P1129,AI247,2026-01-02 11:37:36.952,CONFIRMED,11F,False,f2646288352f150b,,0,,False
B1694,P1999,SJ102,2026-04-01 11:37:36.952,PENDING,24D,False,03aeac571b4add24,7153.61,2,0.0,True
B1695,P1616,6F252,2026-04-13 11:37:36.952,CONFIRMED,4F,False,ba8a5763ec9cf8f3,5969.93,1,0.0,True
B1696,P1538,6F055,2025-11-28 11:37:36.952,PENDING,11C,False,0f07cbc0dd9850b0,,0,,False
B1697,P1738,AI204,2025-11-12 11:37:36.952,CANCELLED,34B,False,608bc8e5050c6e85,,0,,False
B1698,P1001,AI016,2026-02-02 11:37:36.952,CONFIRMED,31D,False,220aaeecd2cb308a,8023.98,1,0.0,True
B1699,P1870,AI209,2025-12-11 11:37:36.952,PENDING,15D,False,65ed640e95d562f2,23144.93,4,1.0,True
B1700,P1100,SJ211,2026-01-04 11:37:36.952,PENDING,14B,False,82fb85d8977b831e,6028.27,1,0.0,True
B1701,P1532,6F103,2025-10-16 11:37:36.952,CONFIRMED,13F,False,a7cc1d1118584dff,,0,,False
B1702,P1057,UK182,2025-04-22 11:37:36.952,CONFIRMED,31F,False,77785acbbbf47ce7,13329.36,2,1.0,True
B1703,P1388,6F264,2025-12-25 11:37:36.952,CANCELLED,19B,False,c3d8bf81b99b50e5,11995.2,2,0.0,True
B1704,P1691,6F027,2025-07-23 11:37:36.952,PENDING,29A,False,92e2fb4808010a2d,13993.49,1,0.0,True
B1705,P1940,UK198,2026-01-31 11:37:36.952,CANCELLED,3B,False,eeaa9dc74f6d2d23,20858.79,4,0.0,True
B1706,P1340,6F171,2025-09-07 11:37:36.952,CANCELLED,15C,False,f3beb7e98769dd08,,0,,False
B1707,P1860,AI004,2025-07-05 11:37:36.952,CANCELLED,1B,False,7fca2f3b5dd6003f,,0,,False
B1708,P1019,6F157,2025-11-22 11:37:36.952,CONFIRMED,3C,False,90279cae8de9168d,,0,,False
B1709,P1254,AI018,2025-10-03 11:37:36.952,CANCELLED,22B,False,011614b009423375,,0,,False
B1710,P1316,UK098,2025-08-05 11:37:36.952,CONFIRMED,21E,False,b4bc6b68fe52748c,12059.65,1,0.0,True
B1711,P1037,6F167,2026-01-29 11:37:36.952,UNKNOWN,4C,True,d3411916df66bb1b,,0,,False
B1712,P1659,AI228,2025-09-06 11:37:36.952,CANCELLED,17C,False,bc3521cf77febdb4,,0,,False
B1713,P1536,SJ242,2025-08-31 11:37:36.952,CANCELLED,17D,False,ce5df40af3a1c98d,,0,,False
B1714,P1385,6F227,2025-12-11 11:37:36.952,PENDING,34C,False,65c55b80b67e3e02,5064.12,1,0.0,True
B1715,P1632,6F037,2025-08-27 11:37:36.952,CANCELLED,20C,False,eef3617a3c638fba,,0,,False
B1716,P1927,6F107,2025-12-22 11:37:36.952,PENDING,28A,False,e1ff386d60339d59,,0,,False
B1717,P1025,SJ125,2025-11-06 11:37:36.952,CANCELLED,14A,False,8c2ef7172b9f50ca,2408.22,2,0.0,True
B1718,P1453,UK117,2025-06-17 11:37:36.952,CANCELLED,9B,False,e4c6aeab1b5786a1,18312.78,2,0.0,True
B1719,P1680,6F192,2025-11-12 11:37:36.952,CANCELLED,29E,False,564d77f163e837ae,5781.1,1,0.0,True
B1720,P1322,AI201,2025-11-27 11:37:36.952,CANCELLED,27B,False,0af5a5ce6609546b,5194.3,1,0.0,True
B1721,P1736,SJ126,2026-03-25 11:37:36.952,PENDING,21A,False,a6604b7ca2a90822,,0,,False
B1722,P1512,AI177,2026-02-10 11:37:36.952,PENDING,5E,False,b3394daac26dd7ce,,1,1.0,True
B1723,P1818,AI092,2025-12-23 11:37:36.952,CANCELLED,26B,False,4932d4c75c39e2fe,,0,,False
B1724,P1772,6F076,2025-10-10 11:37:36.952,CANCELLED,11D,False,142a6f9898972597,10484.53,1,0.0,True
B1725,P1012,AI185,2025-04-29 11:37:36.952,PENDING,1E,False,82a295fa0be4d986,,1,1.0,True
B1726,P1914,AI055,2025-05-14 11:37:36.952,CONFIRMED,2B,False,c020e3c1463228b7,10313.45,2,0.0,True
B1727,P1907,6F222,2026-03-15 11:37:36.952,CONFIRMED,27D,False,b3e9278e0578c597,,0,,False
B1728,P1559,AI090,2025-12-12 11:37:36.952,CONFIRMED,1C,False,6efd02935593c1c0,7592.89,1,0.0,True
B1729,P1920,AI183,2025-06-03 11:37:36.952,PENDING,4F,False,ab51c9b3b05e2c57,2726.28,1,0.0,True
B1730,P1824,AI041,2025-04-29 11:37:36.952,PENDING,25F,False,5b8d0b6718647eb4,,1,1.0,True
B1731,P1370,6F210,2025-07-12 11:37:36.952,CONFIRMED,25F,False,7fda6b34dc79144f,1355.89,1,0.0,True
B1732,P1290,AI170,2026-01-15 11:37:36.952,CONFIRMED,3A,False,ad3f21915ed5821e,7405.96,1,0.0,True
B1733,P1331,SJ008,2026-04-16 11:37:36.952,CANCELLED,2E,False,3d1ec323b3fcf0d4,10832.74,1,0.0,True
B1734,P1605,AI049,2025-09-29 11:37:36.952,PENDING,27E,False,ee4dd43135b67266,2972.66,1,0.0,True
B1735,P1260,SJ132,2025-05-12 11:37:36.952,PENDING,34E,False,54e071a454794b89,10012.48,1,0.0,True
B1736,P1993,SJ224,2026-01-26 11:37:36.952,CONFIRMED,28E,False,a4e9075bc2a18ab3,8590.58,2,0.0,True
B1737,P1789,UK038,2025-06-11 11:37:36.952,CONFIRMED,1E,False,cb2e6aa499e8ea4b,12049.41,1,0.0,True
B1738,P1870,SJ220,2025-08-14 11:37:36.952,PENDING,27B,False,5ce91763198c0029,26003.14,3,0.0,True
B1739,P1204,6F124,2025-06-29 11:37:36.952,CANCELLED,34F,False,d8b0e20859df6712,8263.32,1,0.0,True
B1740,P1696,SJ164,2025-11-16 11:37:36.952,CONFIRMED,14D,False,70b2f351640a6b7c,,0,,False
B1741,P1686,AI026,2025-05-18 11:37:36.952,PENDING,18E,False,8756e18cc924c0e4,4483.43,1,0.0,True
B1742,P1949,6F144,2025-09-14 11:37:36.952,PENDING,16D,False,121f5cfa97c1943d,,0,,False
B1743,P1386,6F137,2025-11-21 11:37:36.952,UNKNOWN,6F,True,62b418fd927bdc4e,4062.36,1,0.0,True
B1744,P1891,UK139,2025-09-05 11:37:36.952,CANCELLED,10A,False,ce10c89343b7418d,9225.17,1,0.0,True
B1745,P1820,UK139,2025-05-20 11:37:36.952,CONFIRMED,27B,False,1299b3c265dbbe6c,10889.16,1,0.0,True
B1746,P1467,SJ140,2025-08-31 11:37:36.952,CONFIRMED,34D,False,a5a3811fd567a582,,0,,False
B1747,P1414,6F131,2025-04-20 11:37:36.952,CONFIRMED,9F,False,1c3db227e682b366,,0,,False
B1748,P1068,UK128,2025-11-15 11:37:36.952,PENDING,9A,False,8871e7d78ce3137c,13170.94,1,0.0,True
B1749,P1471,SJ219,2026-02-19 11:37:36.952,CONFIRMED,23D,False,05fb46f13da45230,,0,,False
B1750,P1103,SJ159,2025-09-21 11:37:36.952,PENDING,33D,False,429597d60f39c76e,,0,,False
B1751,P1757,UK192,2025-09-19 11:37:36.952,CONFIRMED,17E,False,0668bef5b7246bb4,14391.99,1,0.0,True
B1752,P1160,AI014,2025-08-13 11:37:36.952,CANCELLED,34F,False,754038d8332e2da5,,0,,False
B1753,P1199,SJ152,2025-08-08 11:37:36.952,CANCELLED,5C,False,d99b4170b3e609d1,4016.57,1,0.0,True
B1754,P1215,SJ060,2026-02-11 11:37:36.952,PENDING,3C,False,321a7f0c8555e130,12013.34,1,0.0,True
B1755,P1945,AI127,2026-02-17 11:37:36.952,CANCELLED,10F,False,478df3792a645293,4760.39,1,0.0,True
B1756,P1211,SJ096,2026-01-27 11:37:36.952,PENDING,11F,False,3e30abc1ad365144,,1,1.0,True
B1757,P1507,AI215,2025-04-24 11:37:36.952,PENDING,22B,False,dfbcb01fb77df810,1608.39,1,0.0,True
B1758,P1015,UK009,2026-02-28 11:37:36.952,CANCELLED,26B,False,1837f6d10cebdf39,8260.94,1,0.0,True
B1759,P1497,AI171,2025-10-26 11:37:36.952,PENDING,16F,False,f8aee81b3002e8b4,10926.0,2,0.0,True
B1760,P1883,UK151,2026-01-14 11:37:36.952,CANCELLED,31B,False,64fed7064eb62590,12133.03,1,0.0,True
B1761,P1331,AI099,2025-05-22 11:37:36.952,CONFIRMED,15A,False,614ab3a043b7f889,35672.39,4,0.0,True
B1762,P1716,UK050,2025-06-04 11:37:36.952,CONFIRMED,32B,False,acbc71563b88058c,13897.13,2,0.0,True
B1763,P1876,UK092,2025-10-06 11:37:36.952,CANCELLED,3B,False,bb1a392546de7fe8,,1,1.0,True
B1764,P1550,SJ058,2025-06-20 11:37:36.952,CANCELLED,13B,False,639b5efb6c716d43,10528.45,1,0.0,True
B1765,P1600,SJ090,2025-12-21 11:37:36.952,CANCELLED,1C,False,e39d952d4ee6ddd2,23925.48,2,0.0,True
B1766,P1941,6F173,2025-09-07 11:37:36.952,CANCELLED,1F,False,f5dd7f3e42d5005e,,0,,False
B1767,P1255,AI186,2025-11-19 11:37:36.952,CONFIRMED,6D,False,af240eb012c6dbc0,10462.21,2,0.0,True
B1768,P1991,AI130,2026-03-23 11:37:36.952,PENDING,13C,False,6bd682a42f7ae08e,2835.7,1,0.0,True
B1769,P1765,SJ111,2025-11-23 11:37:36.952,UNKNOWN,6F,True,b913067538330d6c,2465.29,2,0.0,True
B1770,P1727,6F203,2025-08-04 11:37:36.952,CONFIRMED,8D,False,f752710f7c2f4fad,,0,,False
B1771,P1879,6F138,2025-05-24 11:37:36.952,PENDING,1F,False,3f986c526becad3b,6761.89,1,0.0,True
B1772,P1814,6F109,2025-08-29 11:37:36.952,UNKNOWN,10B,True,6fe4ac584253493c,,0,,False
B1773,P1171,AI074,2026-01-01 11:37:36.952,PENDING,16E,False,12eb3c42495e6221,11699.42,1,0.0,True
B1774,P1648,UK161,2026-01-07 11:37:36.952,CANCELLED,1B,False,b0569cc2e3d70cdd,,0,,False
B1775,P1999,AI008,2025-06-19 11:37:36.952,CANCELLED,14B,False,28560abb8d678bbc,13185.54,1,0.0,True
B1776,P1497,UK121,2025-12-27 11:37:36.952,CANCELLED,17A,False,98523ab6ea07a04f,16692.14,2,0.0,True
B1777,P1470,6F154,2025-04-26 11:37:36.952,CONFIRMED,11A,False,49b90b231d72c5df,9927.3,1,0.0,True
B1778,P1383,6F161,2025-08-01 11:37:36.952,CONFIRMED,10D,False,9173f134c78ccd0a,,0,,False
B1779,P1689,6F153,2026-02-01 11:37:36.952,PENDING,22B,False,847f386b8c84f249,8876.97,1,0.0,True
B1780,P1588,6F225,2026-02-10 11:37:36.952,PENDING,11B,False,024a71b05df5753d,,0,,False
B1781,P1699,AI191,2026-02-09 11:37:36.952,PENDING,18C,False,219009c80cb29a1c,,0,,False
B1782,P1506,AI218,2025-08-18 11:37:36.952,CONFIRMED,25F,False,eaa168c3bc2a0edb,4755.95,1,0.0,True
B1783,P1991,6F267,2025-09-28 11:37:36.952,PENDING,25D,False,d361924737158f28,8201.65,1,0.0,True
B1784,P1526,UK125,2025-08-20 11:37:36.952,CANCELLED,1B,False,56ded33b050b63eb,1577.5,1,0.0,True
B1785,P1803,6F208,2025-08-19 11:37:36.952,PENDING,1B,False,708749bcb1ead2af,2489.15,1,0.0,True
B1786,P1830,6F119,2026-02-12 11:37:36.952,CANCELLED,26B,False,eed84d5db4f3e98f,14801.3,1,0.0,True
B1787,P1324,AI063,2025-07-11 11:37:36.952,CONFIRMED,1E,False,94d8fd48501f65a6,13330.68,3,0.0,True
B1788,P1213,UK016,2025-06-05 11:37:36.952,CANCELLED,2B,False,fdb330f487182985,,0,,False
B1789,P1207,6F048,2026-01-13 11:37:36.952,CANCELLED,30F,False,ba9cb6ed532b6454,11758.27,1,0.0,True
B1790,P1168,6F266,2025-04-23 11:37:36.952,CANCELLED,28A,False,fa7ac988955ef941,4971.8,2,0.0,True
B1791,P1329,AI167,2026-02-24 11:37:36.952,CONFIRMED,3C,False,2943be188855bd38,,0,,False
B1792,P1279,6F165,2026-01-17 11:37:36.952,CONFIRMED,8E,False,ed855a025cfa621c,,0,,False
B1793,P1977,SJ104,2025-11-25 11:37:36.952,CONFIRMED,14C,False,d0551efa46d8a923,12515.25,1,0.0,True
B1794,P1304,UK160,2025-06-26 11:37:36.952,CONFIRMED,8D,False,95506815c1cb1bc2,,0,,False
B1795,P1145,UK160,2026-03-21 11:37:36.952,PENDING,9C,False,bc49a0096d03f248,11714.65,1,0.0,True
B1796,P1774,SJ230,2025-11-28 11:37:36.952,CONFIRMED,9B,False,83e23c09dcd23963,,0,,False
B1797,P1515,AI042,2025-06-03 11:37:36.952,CANCELLED,1A,False,83b580b718dc6e7f,,0,,False
B1798,P1089,UK197,2025-05-16 11:37:36.952,CONFIRMED,23E,False,1a75136b92f35ae3,14793.78,2,1.0,True
B1799,P1452,AI107,2026-02-05 11:37:36.952,PENDING,16E,False,a8d230a86ade2be7,,0,,False
B1800,P1059,SJ128,2025-08-22 11:37:36.952,PENDING,7F,False,62cd24ead8ddb15f,4478.56,1,0.0,True
B1801,P1310,6F121,2026-04-14 11:37:36.952,PENDING,34F,False,c4d1c539a97eb5b9,,0,,False
B1802,P1527,AI111,2025-06-30 11:37:36.952,UNKNOWN,16B,True,378c6de400f38cd8,2072.55,1,0.0,True
B1803,P1226,SJ137,2026-02-21 11:37:36.952,CONFIRMED,24F,False,c568ee382200a8ac,5663.2,1,0.0,True
B1804,P1473,AI232,2025-11-12 11:37:36.952,CONFIRMED,1F,False,1bd84a34b259bd87,9496.04,1,0.0,True
B1805,P1977,SJ113,2025-10-26 11:37:36.952,CONFIRMED,14B,False,ede09b0ba015a663,,1,1.0,True
B1806,P1540,AI117,2025-08-02 11:37:36.952,CANCELLED,17A,False,f393ada5bb15b80a,14488.78,1,0.0,True
B1807,P1662,6F185,2025-06-28 11:37:36.952,CANCELLED,12C,False,d8cba0b333677388,1759.8,1,0.0,True
B1808,P1756,AI194,2026-01-26 11:37:36.952,PENDING,3B,False,d7d607b5e5f4120e,,0,,False
B1809,P1781,UK045,2026-04-09 11:37:36.952,PENDING,13B,False,15b72acc85dd22d3,2114.98,1,0.0,True
B1810,P1078,6F228,2026-03-20 11:37:36.952,CONFIRMED,34B,False,764ed32e30a342f0,,0,,False
B1811,P1432,SJ190,2026-04-04 11:37:36.952,CANCELLED,25A,False,40c2dc64ead7f804,9625.29,1,0.0,True
B1812,P1800,AI156,2026-01-06 11:37:36.952,CANCELLED,8A,False,6e04177fad923c0d,1736.99,1,0.0,True
B1813,P1152,AI104,2025-04-21 11:37:36.952,UNKNOWN,9D,True,75766c872b33825e,,0,,False
B1814,P1788,UK033,2025-06-22 11:37:36.952,CONFIRMED,26C,False,050d78873b948de9,9940.19,2,0.0,True
B1815,P1400,UK137,2025-05-01 11:37:36.952,PENDING,3C,False,0dede62da68d036c,6355.84,2,0.0,True
B1816,P1278,UK214,2025-06-21 11:37:36.952,PENDING,20F,False,b6930e152ce3fb35,4762.94,2,1.0,True
B1817,P1056,6F033,2025-06-07 11:37:36.952,PENDING,28D,False,1ad4086f212c9342,19018.62,2,0.0,True
B1818,P1976,AI114,2025-11-07 11:37:36.952,CONFIRMED,26B,False,f76f48c53b374bfb,4317.72,1,0.0,True
B1819,P1185,AI017,2026-01-19 11:37:36.952,CONFIRMED,21E,False,0d534cdf5eea3267,,0,,False
B1820,P1397,6F244,2025-12-01 11:37:36.952,PENDING,18E,False,04fc2e1844b19e76,22474.87,2,0.0,True
B1821,P1604,6F160,2025-11-27 11:37:36.952,PENDING,1C,False,11d76c55941529ec,5390.05,3,2.0,True
B1822,P1787,6F088,2026-01-05 11:37:36.952,CANCELLED,17D,False,f5d389f82f3c1ca8,7545.61,1,0.0,True
B1823,P1157,6F155,2025-11-26 11:37:36.952,CANCELLED,19E,False,d210efe1e9c8035a,7854.23,1,0.0,True
B1824,P1786,AI095,2026-04-15 11:37:36.952,PENDING,9B,False,39dd60a391d50d99,10599.9,1,0.0,True
B1825,P1692,6F139,2025-05-17 11:37:36.952,PENDING,5E,False,eff7101d6e7bf724,5950.28,1,0.0,True
B1826,P1358,6F101,2025-07-11 11:37:36.952,CANCELLED,19A,False,6f7eea99130f10a2,5128.12,1,0.0,True
B1827,P1439,AI054,2025-06-23 11:37:36.952,PENDING,20D,False,481df7e289bd6c0e,26463.98,2,0.0,True
B1828,P1588,SJ094,2025-05-18 11:37:36.952,CANCELLED,25B,False,78cf37a1319b53a4,9418.44,1,0.0,True
B1829,P1465,6F217,2026-01-15 11:37:36.952,CANCELLED,4E,False,14447f45397cc3e4,4847.06,1,0.0,True
B1830,P1662,6F100,2026-04-15 11:37:36.952,CANCELLED,23C,False,cc9c9e10db565fa8,12651.33,1,0.0,True
B1831,P1445,6F081,2026-02-05 11:37:36.952,CONFIRMED,21C,False,a2f22320f04fe558,25995.51,2,0.0,True
B1832,P1749,SJ156,2025-06-17 11:37:36.952,CONFIRMED,4D,False,318bc0dfcedcc91a,11197.41,1,0.0,True
B1833,P1800,6F060,2025-06-07 11:37:36.952,PENDING,27D,False,3700d429e08246e3,5872.19,1,0.0,True
B1834,P1742,UK129,2025-08-14 11:37:36.952,CANCELLED,33E,False,91cb54109700061d,7570.53,1,0.0,True
B1835,P1487,UK032,2026-02-07 11:37:36.952,CONFIRMED,2E,False,c1a2a512bd014cce,,0,,False
B1836,P1529,AI166,2025-09-23 11:37:36.952,PENDING,13A,False,d1227c914ef5507d,,0,,False
B1837,P1072,SJ056,2025-10-31 11:37:36.952,PENDING,22F,False,46b1f50deae99295,39342.91,3,0.0,True
B1838,P1928,SJ101,2025-06-12 11:37:36.952,PENDING,18F,False,7c8d327ee47855ed,,0,,False
B1839,P1927,SJ065,2025-05-09 11:37:36.952,PENDING,9C,False,fc1eee40a7f73108,16796.17,2,0.0,True
B1840,P1700,SJ100,2025-04-19 11:37:36.952,PENDING,34A,False,696494c0c40a4759,7085.2,1,0.0,True
B1841,P1949,UK011,2025-10-24 11:37:36.952,CANCELLED,1E,False,d9d9732c3f3e3520,,0,,False
B1842,P1016,6F062,2026-02-17 11:37:36.952,PENDING,3B,False,35a5204a05f52e30,9813.82,2,0.0,True
B1843,P1530,SJ176,2025-08-15 11:37:36.952,CANCELLED,23E,False,a9bb87f7ee01993e,5648.05,2,0.0,True
B1844,P1730,6F120,2025-11-26 11:37:36.952,CONFIRMED,3B,False,0da876af4fcb80d9,7078.61,2,1.0,True
B1845,P1325,AI121,2026-03-05 11:37:36.952,PENDING,24A,False,6aed383a17adba7b,3147.85,1,0.0,True
B1846,P1994,UK072,2025-08-30 11:37:36.952,CONFIRMED,34F,False,7d787777983612fd,8100.01,1,0.0,True
B1847,P1631,AI006,2026-04-06 11:37:36.952,CANCELLED,11B,False,e5b2c09f32703438,10999.02,1,0.0,True
B1848,P1612,SJ231,2025-05-19 11:37:36.952,CANCELLED,30D,False,743a1b657e8ac85f,6682.0,2,0.0,True
B1849,P1545,SJ129,2025-06-24 11:37:36.952,UNKNOWN,12E,True,757aecdc5b868860,,0,,False
B1850,P1595,6F110,2025-04-21 11:37:36.952,PENDING,33B,False,beee48c2199115b3,22212.88,2,0.0,True
B1851,P1920,6F231,2025-11-26 11:37:36.952,PENDING,2D,False,1dbd049b7ccd8572,,0,,False
B1852,P1707,6F095,2025-08-09 11:37:36.952,CONFIRMED,33E,False,ed4b4f82662402c5,2491.83,1,0.0,True
B1853,P1841,UK054,2025-05-05 11:37:36.952,CONFIRMED,18F,False,e2a19ee37976b85a,8948.88,1,0.0,True
B1854,P1201,SJ123,2025-08-10 11:37:36.952,CONFIRMED,29D,False,901f7819da1df373,33343.83,4,0.0,True
B1855,P1343,6F006,2026-01-04 11:37:36.952,PENDING,3D,False,2750504e165740c0,21909.6,2,0.0,True
B1856,P1852,UK226,2025-05-04 11:37:36.952,PENDING,4E,False,60726702cda28461,25660.08,2,0.0,True
B1857,P1522,AI065,2026-03-07 11:37:36.952,PENDING,17E,False,8f52ac41c2d71fde,17650.92,2,0.0,True
B1858,P1858,6F008,2025-11-25 11:37:36.952,UNKNOWN,10B,True,5616ee1935202c91,,0,,False
B1859,P1399,AI195,2025-11-11 11:37:36.952,PENDING,7B,False,5d233a29a3a59ea6,,0,,False
B1860,P1217,UK043,2025-08-01 11:37:36.952,UNKNOWN,3A,True,aee64319cf601f33,9531.5,2,0.0,True
B1861,P1444,AI125,2025-10-15 11:37:36.952,CONFIRMED,25E,False,534f28cbd2953e3b,9044.04,1,0.0,True
B1862,P1764,AI089,2025-10-05 11:37:36.952,PENDING,21A,False,dbe70f32bc459427,,0,,False
B1863,P1221,UK019,2026-02-12 11:37:36.952,CONFIRMED,22C,False,1e31e1c8e2bb67eb,22928.67,2,0.0,True
B1864,P1382,UK078,2025-09-27 11:37:36.952,CANCELLED,22C,False,27e5b99bd00aa7ca,10081.04,1,0.0,True
B1865,P1880,SJ009,2025-07-28 11:37:36.952,CANCELLED,15E,False,6b2d5f4925daf0a6,11740.51,1,0.0,True
B1866,P1591,UK178,2026-01-28 11:37:36.952,CONFIRMED,7A,False,226fc74f63e9eed9,4987.99,1,0.0,True
B1867,P1006,UK018,2025-11-23 11:37:36.952,CONFIRMED,13D,False,6324f2120e606c1d,8158.17,1,0.0,True
B1868,P1271,SJ059,2026-04-10 11:37:36.952,CANCELLED,29E,False,844e04b71e0471cf,,0,,False
B1869,P1738,UK108,2026-02-04 11:37:36.952,CONFIRMED,19C,False,ff75da9e4cb61199,21553.27,2,0.0,True
B1870,P1015,6F045,2025-04-25 11:37:36.952,CANCELLED,5D,False,8f850550cbd55112,,0,,False
B1871,P1423,AI144,2025-10-04 11:37:36.952,CANCELLED,23E,False,b928949d07798f87,,0,,False
B1872,P1523,AI244,2025-07-09 11:37:36.952,PENDING,26E,False,c72d570ac08335b2,14817.12,3,1.0,True
B1873,P1802,6F265,2025-04-25 11:37:36.952,CONFIRMED,11B,False,9a4fa1b3d6d3d706,32289.57,3,0.0,True
B1874,P1752,6F108,2026-01-26 11:37:36.952,CONFIRMED,16E,False,5466c57029b0ff4f,24444.49,3,0.0,True
B1875,P1020,6F069,2025-06-17 11:37:36.952,PENDING,17D,False,190c0cdc9a4da51c,,1,1.0,True
B1876,P1689,6F072,2025-06-14 11:37:36.952,CANCELLED,18F,False,eacc3d43cf68f95e,11290.32,1,0.0,True
B1877,P1938,6F096,2025-11-09 11:37:36.952,CONFIRMED,33F,False,f455e7dbddda9c95,,0,,False
B1878,P1227,SJ233,2025-12-31 11:37:36.952,PENDING,31D,False,1f8b6f8e02da7e3f,14778.71,1,0.0,True
B1879,P1784,AI203,2025-12-03 11:37:36.952,PENDING,9E,False,fa8bb5b8cde8683e,4682.98,1,0.0,True
B1880,P1287,UK147,2026-03-08 11:37:36.952,CONFIRMED,2E,False,41961323b1d3b2f9,11737.0,1,0.0,True
B1881,P1808,UK039,2025-08-26 11:37:36.952,PENDING,8E,False,229a46182ef5d9b6,,0,,False
B1882,P1133,6F216,2025-10-17 11:37:36.952,CANCELLED,18B,False,6129ea42fd8d78ac,,0,,False
B1883,P1983,AI214,2025-11-17 11:37:36.952,PENDING,5B,False,b08e229362136ced,7691.33,2,0.0,True
B1884,P1282,UK025,2025-08-31 11:37:36.952,CANCELLED,31D,False,d5ba69947e3dbbb1,,0,,False
B1885,P1403,UK053,2025-08-10 11:37:36.952,CANCELLED,11B,False,1eb47bc9d949bcc4,9992.33,1,0.0,True
B1886,P1664,6F130,2026-02-12 11:37:36.952,UNKNOWN,9D,True,e692751d828ed113,,0,,False
B1887,P1065,6F247,2026-03-09 11:37:36.952,PENDING,23F,False,d3904f819a24e1c0,9312.51,1,0.0,True
B1888,P1648,6F159,2025-12-25 11:37:36.952,CANCELLED,25C,False,3a8fecc085878487,14913.74,2,0.0,True
B1889,P1603,UK086,2026-02-24 11:37:36.952,CANCELLED,22C,False,2d20a75f5f4abe89,,0,,False
B1890,P1436,6F102,2025-08-30 11:37:36.952,PENDING,12E,False,5aefce9bc1ff63cb,13732.45,1,0.0,True
B1891,P1828,UK186,2026-01-26 11:37:36.952,CANCELLED,18D,False,e0bb8107facebcb8,4194.57,2,0.0,True
B1892,P1933,6F032,2025-08-24 11:37:36.952,PENDING,17F,False,3b65e8c93b19ffb6,,0,,False
B1893,P1258,6F186,2025-08-02 11:37:36.952,CONFIRMED,19A,False,26ed63c6dcb05060,,0,,False
B1894,P1979,6F106,2026-02-24 11:37:36.952,CANCELLED,4F,False,96dbd9fe56eac163,,0,,False
B1895,P1965,AI021,2025-10-05 11:37:36.952,CANCELLED,14E,False,177b36803836fd73,54031.62,5,0.0,True
B1896,P1102,AI157,2025-11-30 11:37:36.952,PENDING,11F,False,99799a7cd18f6a37,,1,1.0,True
B1897,P1992,6F054,2025-11-01 11:37:36.952,PENDING,26F,False,bda039a0772cc96a,16995.31,2,0.0,True
B1898,P1566,AI187,2025-10-03 11:37:36.952,PENDING,10D,False,4d36689d04b2f1c6,5718.04,1,0.0,True
B1899,P1768,SJ124,2025-09-28 11:37:36.952,PENDING,4B,False,7b84d243530a4d0e,3146.15,1,0.0,True
B1900,P1100,SJ223,2025-10-06 11:37:36.952,CANCELLED,11C,False,1855f8e7f15cb53b,1212.98,1,0.0,True
B1901,P1197,UK103,2025-04-25 11:37:36.952,CONFIRMED,21A,False,1b5d9447c28cbc04,10787.49,1,0.0,True
B1902,P1812,SJ157,2026-02-08 11:37:36.952,CONFIRMED,14F,False,12650a465e0107e2,,0,,False
B1903,P1225,6F242,2025-11-06 11:37:36.952,CONFIRMED,9B,False,d9ba52d4ca9ef4b8,,0,,False
B1904,P1942,UK213,2025-07-01 11:37:36.952,CONFIRMED,8B,False,f7bc60564f0f2d77,5769.34,1,0.0,True
B1905,P1462,SJ120,2026-02-13 11:37:36.952,PENDING,24B,False,1f0fb09fec1cc5bd,,0,,False
B1906,P1236,AI035,2025-08-11 11:37:36.952,CANCELLED,22B,False,860f1008cdecfd13,11037.65,1,0.0,True
B1907,P1025,6F147,2026-01-14 11:37:36.952,CANCELLED,1B,False,cba6aba0a2e298ef,5451.44,1,0.0,True
B1908,P1120,SJ229,2025-08-09 11:37:36.952,CANCELLED,23B,False,ed143d69b89030d3,10746.85,2,0.0,True
B1909,P1909,AI230,2025-11-14 11:37:36.952,PENDING,31B,False,5b87b0a7e1b25126,,0,,False
